PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
5709_01,1,0,773,2,33,0,0,4372,0,4103,0,782,1
5710_01,0,0,2321,2,61,0,0,166,1080,0,16,4239,1
5711_01,0,0,2458,2,19,0,225,0,0,692,164,2125,0
5712_01,1,1,1798,2,61,0,0,0,0,0,0,2053,1
5713_01,0,0,6427,2,42,0,0,29,317,434,45,4837,1
5714_01,0,0,6429,2,4,0,0,0,0,0,0,4602,0
5714_02,0,0,6429,2,12,0,0,0,0,0,0,6532,1
5714_03,0,0,6429,2,0,0,0,0,0,0,0,1234,1
5714_04,0,1,6429,2,19,0,0,0,0,0,0,6875,1
5714_05,0,1,6429,2,29,0,0,0,0,0,0,6661,1
5716_01,0,0,2322,1,29,0,0,173,0,0,1155,3178,1
5717_01,0,0,6431,2,59,0,0,664,0,144,141,8131,1
5718_01,0,1,6447,2,20,0,0,0,0,0,0,6443,1
5719_01,0,0,6432,2,70,0,390,0,0,0,518,4064,1
5719_02,0,1,6432,2,3,0,0,0,0,0,0,5592,0
5721_01,1,1,340,2,37,0,0,0,0,0,0,3326,1
5721_02,1,0,340,2,58,0,0,1975,598,7,3726,6917,0
5722_01,0,0,6449,2,44,0,69,0,17,176,2105,4476,0
5723_01,2,1,1799,2,24,0,0,0,0,0,0,6397,0
5724_01,0,1,6433,1,20,0,0,0,0,0,0,2545,1
5725_01,0,0,2324,2,24,0,156,0,364,489,383,1835,1
5726_01,1,1,296,0,27,0,0,0,174,0,0,1277,1
5727_01,0,0,6435,0,28,0,0,0,0,711,0,4680,0
5728_01,0,0,2460,2,24,0,0,217,0,77,510,4390,0
5729_01,2,1,2462,2,29,0,0,0,0,0,0,3950,1
5730_01,0,0,2463,2,25,0,2029,1,0,0,121,4588,0
5732_01,0,0,6437,2,20,0,0,0,53,2,754,1314,0
5733_01,0,0,6439,0,34,0,0,1745,6,5,37,1164,1
5733_02,0,0,2465,2,28,0,0,0,0,1191,109,7856,0
5735_01,0,1,1786,2,29,0,0,0,0,0,0,5802,1
5736_01,0,0,2467,2,23,0,1,458,1,0,618,7765,0
5737_01,1,0,774,2,39,0,0,11856,13,39,3,5630,1
5737_02,1,0,774,2,35,0,0,7636,0,353,705,4924,1
5738_01,0,1,6450,2,18,0,0,0,0,0,0,6654,1
5739_01,0,1,6452,2,20,0,0,0,0,0,0,1949,1
5740_01,1,0,75,2,42,0,0,16,0,144,7492,5616,0
5740_02,1,0,75,0,32,0,70,764,724,547,1297,7933,0
5742_01,0,0,2326,0,50,0,57,29,0,0,643,3284,0
5744_01,0,0,6453,2,23,0,0,37,859,9,1,3014,1
5746_01,0,0,6454,2,19,0,0,458,0,5381,139,6601,0
5747_01,0,0,2470,2,29,0,715,47,0,0,0,7878,0
5748_01,1,0,77,2,35,1,247,436,459,1,1984,7288,0
5750_01,0,0,1787,2,18,0,0,625,0,0,356,3849,0
5751_01,0,0,6442,1,24,0,160,20,39,552,1,414,0
5755_01,0,0,6456,2,23,0,88,0,586,0,0,5075,1
5756_01,0,0,2472,2,51,0,542,0,360,0,0,1495,0
5756_02,0,0,2472,2,42,0,439,0,0,0,254,1163,0
5756_03,0,0,2472,1,19,0,5,0,0,716,0,4032,0
5756_04,0,0,2472,2,23,0,0,0,0,0,0,414,0
5756_05,0,1,2472,2,19,0,0,0,0,311,0,3031,1
5756_06,0,0,2472,1,22,0,158,0,476,0,26,4568,0
5756_07,0,0,6156,2,25,0,12,6,2817,342,0,7027,0
5756_08,0,0,2472,1,31,0,11,0,0,1912,1120,8230,0
5757_01,0,0,2474,2,23,0,0,0,0,558,1,2291,0
5758_01,0,1,6458,2,22,0,0,0,0,0,0,3771,1
5761_01,1,1,342,2,55,0,0,0,0,0,0,8204,1
5763_01,0,0,2329,2,40,0,0,0,56,1,642,536,0
5763_02,0,0,2329,2,24,0,225,0,0,838,193,2804,0
5764_01,0,0,2333,2,25,0,0,0,1037,8,1,7082,1
5765_01,1,0,721,2,42,0,0,1871,0,570,199,438,0
5767_01,0,1,6461,1,33,0,0,0,0,0,0,4442,1
5768_01,1,1,298,2,54,0,0,0,0,0,0,3226,1
5768_02,1,1,298,0,22,0,0,0,0,0,0,4115,1
5769_01,1,1,300,2,22,0,0,0,0,0,0,5488,1
5769_02,1,1,300,0,19,0,0,0,0,0,0,5772,1
5771_01,0,0,6463,2,47,0,0,868,0,4,305,6873,1
5772_01,2,0,2477,0,23,0,610,858,75,1358,0,8070,0
5773_01,1,1,775,0,61,0,0,0,0,0,0,1268,1
5776_01,0,0,2336,2,21,0,0,128,209,4,383,5129,0
5777_01,0,0,2480,1,46,0,559,25,174,22,765,4606,0
5778_01,0,0,6445,2,36,0,0,0,0,0,907,8017,0
5779_01,0,0,6465,2,15,0,0,706,0,311,0,3380,1
5780_01,1,0,302,2,33,0,2233,6408,174,23,273,3258,1
5780_02,1,1,302,2,35,0,0,0,0,0,0,3670,1
5780_03,1,1,302,0,21,0,0,0,0,0,0,1127,1
5781_01,0,0,2484,0,21,0,0,0,0,1,594,5973,0
5783_01,0,0,2486,0,43,0,0,1197,0,223,1,234,1
5785_01,0,0,2338,1,34,0,571,0,0,0,0,2467,0
5786_01,0,0,6448,1,47,0,14,3,0,1720,0,250,0
5788_01,2,0,2340,2,27,0,850,0,681,1,0,8023,1
5790_01,1,0,777,2,46,0,0,1068,945,2587,811,5360,0
5791_01,0,0,6471,2,46,0,183,7,637,182,5,2497,1
5792_01,1,0,304,0,40,0,0,3338,0,6344,199,2752,0
5793_01,1,1,1802,0,59,0,0,0,0,0,0,2250,1
5794_01,1,0,1157,2,45,0,0,1202,149,1472,3379,8354,0
5795_01,0,0,2342,1,19,0,0,95,595,0,0,2956,1
5796_01,2,0,2343,2,32,0,6769,0,174,113,1,3559,0
5799_01,0,1,2344,0,39,0,0,0,0,0,0,2032,1
5800_01,0,0,2489,2,40,0,661,0,830,0,6,1033,0
5802_01,2,0,1148,2,44,0,815,219,22,0,0,7603,1
5804_01,0,1,6455,2,26,0,0,0,0,0,0,355,0
5806_01,0,0,2346,2,22,0,514,0,2,129,583,6250,0
5808_01,0,0,6457,2,2,0,0,0,0,0,0,4642,0
5808_02,0,0,2491,2,18,0,0,3,41,359,393,3025,0
5808_03,0,0,2491,2,53,0,751,0,174,7,0,3747,0
5809_01,0,0,2492,2,22,0,104,511,254,425,4,8039,0
5809_02,0,0,2492,2,46,0,0,98,2077,0,0,2562,1
5810_01,0,1,6459,2,28,0,0,0,0,0,0,7946,1
5810_02,0,0,1791,2,31,0,0,1489,68,6,0,609,1
5811_01,1,0,79,0,36,0,1,4058,95,0,2109,3654,0
5811_02,1,0,79,0,46,0,35,3953,0,2108,0,6809,1
5812_01,0,1,6472,2,0,0,0,0,0,0,0,3920,1
5812_02,0,0,6472,2,3,0,0,0,0,0,0,3211,1
5812_03,0,1,6472,2,12,0,0,0,0,0,0,2931,1
5812_04,0,1,6472,2,2,0,0,0,0,0,0,4060,1
5812_05,0,1,6472,2,41,0,0,0,0,0,0,2262,1
5812_06,0,1,6472,0,11,0,0,0,0,0,0,4569,1
5813_01,0,1,6460,2,41,0,0,0,0,0,0,1918,1
5814_01,2,0,1150,2,17,0,513,0,669,0,0,6354,0
5814_02,2,1,1150,0,21,0,0,0,0,0,0,2963,1
5814_03,2,1,1150,0,21,0,0,0,0,0,0,6928,1
5814_04,2,0,1150,2,27,0,89,888,51,5,0,3937,1
5814_05,2,1,1150,2,54,0,0,0,0,0,0,1474,1
5814_06,2,0,1150,2,15,0,2309,0,1142,1,10,3006,0
5814_07,2,1,1150,2,39,0,0,0,0,0,0,5813,1
5816_01,0,0,6462,2,31,0,1,0,7,0,387,745,1
5817_01,2,1,2349,2,28,0,0,0,0,0,0,245,1
5818_01,0,0,6464,2,21,0,3553,5,0,0,2,4291,0
5819_01,1,1,344,2,29,0,0,0,0,0,0,170,1
5820_01,0,0,2351,2,45,0,112,406,198,0,0,2711,1
5821_01,1,0,724,0,44,0,0,496,99,317,5615,2323,0
5822_01,0,1,6466,2,12,0,0,0,0,0,0,4365,1
5823_01,0,1,6473,0,18,0,0,0,0,0,0,6692,1
5824_01,0,1,6469,0,20,0,0,0,0,0,0,1546,1
5825_01,1,0,305,2,43,0,0,8808,0,580,0,1123,1
5826_01,0,1,1792,0,46,0,0,0,0,0,0,706,1
5827_01,0,0,6474,2,53,0,0,68,0,920,4,636,1
5828_01,0,0,6470,2,21,0,621,0,0,0,0,1137,0
5829_01,0,0,2353,2,23,0,0,21,0,0,716,4426,0
5831_01,0,0,6156,0,9,0,0,0,0,0,0,4159,0
5834_01,0,0,2494,2,19,0,546,11,0,325,218,7296,0
5835_01,0,1,6476,1,52,0,0,0,0,0,0,7270,1
5836_01,1,1,346,0,31,0,0,0,0,0,0,6218,1
5837_01,0,0,2355,2,62,0,761,15,0,0,305,2616,0
5839_01,1,1,778,2,27,0,0,0,0,0,0,6497,1
5840_01,0,1,6475,2,23,0,0,0,0,0,0,4302,0
5842_01,1,1,782,0,28,0,0,0,0,0,0,3787,1
5842_02,1,1,782,0,27,0,0,0,0,0,0,8426,1
5843_01,0,1,6477,2,58,0,0,0,0,0,0,3963,1
5844_01,0,0,1794,0,24,0,0,30,835,0,0,4835,1
5846_01,2,0,1804,2,27,1,149,0,890,9,0,5726,0
5847_01,0,0,2356,2,33,0,36,0,0,1415,0,6077,0
5848_01,0,0,1806,2,28,0,229,761,0,0,6,2794,1
5849_01,0,0,2496,2,39,0,0,0,0,0,1104,4328,0
5852_01,0,0,1796,2,27,0,0,0,0,727,260,7271,0
5854_01,0,0,2359,2,36,0,0,75,106,0,1903,5680,1
5855_01,0,0,2498,2,64,0,0,623,1827,0,0,3695,1
5855_02,0,0,6479,1,41,0,0,0,687,0,65,6589,1
5856_01,1,1,306,0,29,0,0,0,0,0,0,3530,1
5856_02,1,1,306,2,27,0,0,0,0,0,0,125,1
5857_01,1,0,1808,2,29,0,0,2,64,139,3831,1413,0
5858_01,0,0,6478,0,22,0,483,0,0,304,21,8110,1
5859_01,0,0,1797,2,23,0,0,456,2624,912,8,4853,1
5860_01,2,0,2361,2,40,0,7,0,6,1206,88,3867,0
5860_02,2,1,2361,2,2,0,0,0,0,0,0,682,1
5860_03,2,0,2361,2,0,0,0,0,0,0,0,1729,1
5861_01,0,0,6480,2,27,0,0,1774,0,17,13,5461,1
5863_01,0,0,6483,0,0,0,0,0,0,0,0,4840,1
5863_02,0,0,2502,2,17,0,0,566,18,318,0,328,0
5867_01,0,0,2504,2,45,0,225,0,0,1501,24,5999,0
5868_01,0,0,1810,2,62,0,104,53,194,436,0,8390,0
5869_01,0,1,6484,0,14,0,0,0,0,0,0,2269,1
5871_01,0,0,2363,0,24,0,0,1369,848,0,0,528,1
5874_01,0,1,6486,1,51,0,0,0,0,0,0,3473,1
5875_01,0,0,1815,2,49,0,20,0,0,769,0,7760,0
5876_01,2,0,1159,2,52,0,1364,131,444,0,0,2644,1
5876_02,2,1,2506,0,35,0,0,0,0,0,0,2724,1
5876_03,2,1,2506,2,22,0,0,0,0,0,0,8079,1
5877_01,0,0,2365,2,17,0,0,0,1552,0,305,7897,0
5878_01,1,1,348,0,47,0,0,0,0,0,0,2453,1
5879_01,2,1,2366,2,25,0,0,0,0,0,0,8270,1
5880_01,0,1,6485,2,11,0,0,0,0,0,0,4877,1
5882_01,0,0,2508,2,17,0,18,10,73,0,1049,1606,0
5885_01,0,0,2368,2,41,0,8,532,0,0,100,2096,1
5885_02,0,0,2368,2,55,0,0,0,0,507,909,6257,1
5885_03,0,0,2368,2,29,0,0,2395,7,20,6,3367,1
5885_04,0,0,6488,2,19,0,0,0,0,888,0,291,0
5885_05,0,1,6488,0,23,0,0,0,0,0,0,6248,1
5885_06,0,0,6488,2,32,0,4518,914,0,93,0,1538,0
5885_07,0,0,6488,2,27,0,0,0,0,0,1818,4102,0
5885_08,0,0,6488,2,25,0,0,0,892,0,0,2999,1
5886_01,2,0,2511,2,24,0,10,49,174,1497,10,7395,0
5886_02,2,1,1800,2,30,0,0,0,0,0,0,1801,0
5887_01,0,0,1801,1,50,0,781,2,0,61,0,70,1
5887_02,0,0,2513,2,51,0,201,574,40,0,11,6755,0
5888_01,2,0,2515,0,27,0,1331,0,0,0,0,8382,0
5888_02,2,0,2515,2,35,0,750,0,0,0,1065,8289,0
5889_01,0,0,6487,2,48,0,0,0,790,2368,1292,4887,0
5890_01,0,1,6490,2,27,0,0,0,0,0,0,493,1
5891_01,0,1,6489,1,19,0,0,0,0,0,0,1244,1
5894_01,0,1,6492,1,18,0,0,0,0,0,0,3179,1
5897_01,1,0,784,0,25,0,0,0,0,0,0,414,1
5898_01,0,1,6493,0,41,0,0,0,0,0,0,5052,1
5900_01,2,1,2517,2,62,0,0,458,0,0,0,3083,1
5900_02,2,1,2517,2,30,0,0,0,0,0,0,3049,1
5900_03,2,1,2517,2,6,0,0,0,0,0,0,3434,1
5901_01,0,0,2518,0,15,0,0,40,0,0,839,4674,0
5902_01,2,0,1151,1,34,0,162,0,690,28,0,4026,0
5903_01,0,0,1803,2,34,0,223,0,13,514,41,8059,0
5905_01,0,0,6495,2,23,0,16,687,1,1,0,2678,1
5906_01,0,0,6491,2,51,0,0,0,207,347,262,2471,0
5907_01,0,1,6498,1,63,0,0,0,0,0,0,8344,1
5908_01,0,0,2372,2,42,0,84,392,300,0,0,6167,1
5909_01,0,0,2374,0,19,0,0,716,0,0,0,5135,1
5909_02,0,1,6499,2,5,0,0,0,0,0,0,529,1
5909_03,0,1,6499,0,2,0,0,0,0,0,0,3921,1
5912_01,0,1,6501,2,15,0,0,0,0,0,0,2289,1
5913_01,1,0,1160,2,36,0,0,6,0,1,1407,1014,0
5915_01,0,0,1816,2,32,0,0,0,39,0,749,3202,0
5916_01,0,0,1818,2,19,0,2,3,450,204,0,5365,1
5919_01,1,0,81,0,26,0,0,2427,15,5,0,6262,1
5920_01,0,0,2519,2,33,0,48,94,756,308,0,1598,0
5921_01,0,1,6494,2,38,0,0,0,0,0,0,7963,1
5921_02,0,0,2521,2,22,0,0,0,859,62,0,1304,0
5922_01,0,0,6497,2,32,0,0,0,0,0,0,2647,0
5923_01,2,1,2376,0,30,0,0,0,0,0,0,6022,1
5924_01,0,0,2523,2,51,0,152,55,25,74,289,5908,0
5925_01,1,0,350,2,29,0,0,1644,0,0,3780,525,0
5925_02,1,0,350,2,16,0,0,2002,0,96,69,5426,1
5925_03,1,0,350,2,32,0,0,0,0,241,4757,7501,0
5927_01,1,0,312,0,24,0,0,2421,0,725,2300,2454,0
5927_02,1,0,312,2,23,0,0,109,0,4810,25,5893,0
5927_03,1,1,312,0,46,0,0,0,0,0,0,4750,1
5927_04,1,0,312,0,49,0,0,1264,0,5474,104,173,0
5927_05,1,1,312,2,17,0,0,0,0,0,0,7519,1
5927_06,1,0,312,0,35,0,4,3857,324,899,375,3514,0
5927_07,1,0,312,0,43,0,0,1706,0,274,2056,4316,0
5928_01,0,0,1805,2,20,0,149,25,559,21,33,1002,1
5930_01,1,1,351,0,24,0,0,0,0,0,0,5769,1
5930_02,1,0,351,2,28,0,0,1014,0,2463,517,8381,0
5930_03,1,1,351,0,19,0,0,0,0,0,0,6891,1
5931_01,1,0,83,0,39,0,0,0,0,1854,171,171,0
5933_01,2,0,2379,2,34,0,1547,485,97,59,0,7556,0
5934_01,0,0,6500,2,29,0,89,1725,174,0,3,4381,1
5938_01,0,0,1820,0,14,0,0,0,52,0,305,5479,1
5938_02,0,1,6505,2,29,0,0,0,0,0,0,1186,1
5939_01,0,0,1822,2,30,0,628,0,544,0,126,4965,0
5941_01,0,0,1824,2,29,0,72,914,0,0,7,414,1
5944_01,0,1,6508,1,32,0,0,0,0,0,0,159,1
5945_01,0,1,6511,2,7,0,0,0,0,0,0,4834,1
5945_02,0,1,6511,0,34,0,0,0,0,0,0,7959,1
5945_03,0,0,6511,1,47,0,163,2,11,593,0,113,1
5946_01,2,0,1825,2,19,0,300,5,642,0,0,7906,0
5947_01,1,1,1827,2,52,0,0,0,0,0,0,4720,1
5949_01,2,0,1155,2,19,0,758,425,0,0,0,1766,0
5949_02,2,1,2381,2,18,0,0,0,0,0,0,1401,1
5950_01,0,0,1807,2,32,0,225,5,0,64,0,7676,0
5951_01,0,0,2382,0,21,0,423,0,172,0,305,6136,0
5952_01,2,0,2384,0,22,0,0,0,0,0,0,6500,1
5953_01,2,0,1832,2,13,0,157,0,1199,0,14,2765,0
5954_01,2,0,1834,2,25,0,2093,0,6,0,0,4969,0
5955_01,2,0,1835,2,33,0,836,0,155,31,0,3935,0
5955_02,2,0,2386,2,27,0,1379,0,414,0,805,3130,0
5956_01,0,0,1809,2,21,0,12,0,0,1658,0,3713,0
5957_01,1,1,315,0,17,0,0,0,0,0,0,754,1
5957_02,1,1,315,0,15,0,0,0,0,0,0,8440,1
5957_03,1,0,315,0,58,1,2,3862,0,1482,73,5359,0
5959_01,1,0,1156,2,29,0,1,2809,97,61,1227,6930,0
5959_02,1,1,1156,2,34,0,0,0,0,0,0,2055,1
5960_01,1,0,786,2,28,0,0,4780,1761,1,247,2750,1
5960_02,1,0,786,2,29,0,3215,1211,4,7,417,283,1
5960_03,1,1,786,0,25,0,0,0,0,0,0,5501,1
5963_01,2,0,2525,0,23,0,112,1184,143,2,585,6317,0
5965_01,0,0,6502,2,22,0,0,40,689,0,79,6622,1
5967_01,0,1,6503,0,38,0,225,0,0,0,0,4427,1
5967_02,0,0,6503,2,38,0,0,784,0,0,0,2505,1
5967_03,0,0,6503,2,0,0,0,0,0,0,0,1386,0
5968_01,0,0,2527,2,29,0,17,0,0,49,867,3706,0
5969_01,0,1,6513,2,0,0,0,0,0,0,0,4202,1
5969_02,0,0,2389,0,37,0,0,698,0,311,6,4821,0
5969_03,0,0,6513,2,2,0,0,0,0,0,0,8036,1
5970_01,1,1,353,0,40,0,0,0,0,0,0,414,1
5971_01,2,0,2531,2,47,0,448,0,891,0,235,4223,0
5972_01,0,0,2390,2,34,0,0,11,610,591,769,2723,1
5973_01,2,0,2391,2,43,0,1086,4,202,401,0,414,0
5974_01,2,1,1162,0,21,0,0,0,0,0,0,2004,1
5975_01,1,1,1813,0,43,0,0,0,0,0,0,6236,1
5976_01,2,0,1158,2,33,0,3090,0,808,0,0,5667,0
5977_01,1,0,355,2,28,0,0,0,0,0,0,845,1
5977_02,1,0,355,0,57,0,200,9,0,311,24133,414,0
5977_03,1,0,355,2,29,0,0,0,0,0,0,278,1
5977_04,1,0,355,2,46,0,0,3259,761,4423,0,3659,0
5980_01,1,0,788,0,19,0,0,458,0,2,9,149,1
5981_01,2,0,2395,2,27,0,441,0,397,471,0,3749,0
5981_02,0,0,2395,2,2,0,0,0,0,0,0,6413,1
5981_03,2,0,2395,2,0,0,0,0,0,0,0,1508,1
5983_01,2,0,2535,2,25,1,1442,0,0,0,13,7210,0
5983_02,2,1,2535,2,47,0,0,0,0,0,0,343,1
5984_01,2,0,1164,1,38,0,1208,0,13,38,0,3240,1
5984_02,2,0,1814,2,24,0,555,0,618,0,0,219,0
5985_01,0,0,2537,2,24,0,276,0,0,0,489,4507,1
5986_01,1,0,1165,2,25,0,0,0,0,0,0,8471,1
5987_01,0,0,6515,2,29,0,0,5,6,0,305,6961,1
5988_01,2,0,2539,0,44,0,2956,0,10,12,692,0,0
5989_01,0,0,2397,2,20,0,0,0,174,703,0,2113,0
5990_01,0,1,6517,2,23,0,0,0,0,0,0,5215,1
5991_01,1,0,789,0,26,0,0,9641,51,224,2428,5620,1
5992_01,0,1,6519,1,20,0,0,0,0,0,0,8397,1
5993_01,2,1,1837,2,27,0,0,0,0,0,0,4310,1
5994_01,0,0,2540,0,23,0,94,132,0,967,5,2755,0
5995_01,0,1,6504,1,33,0,0,0,0,0,0,6509,1
5998_01,0,0,6521,2,30,0,477,0,8,0,323,5287,1
5999_01,0,0,6506,2,32,0,0,104,2,0,801,1000,1
6000_01,2,0,6156,2,19,0,781,0,295,613,0,3081,0
6000_02,2,0,1167,2,41,0,1,0,808,0,0,6587,0
6001_01,0,1,6507,2,50,0,0,0,0,0,0,3542,0
6003_01,0,0,6510,2,36,0,9,247,0,482,16,2194,0
6004_01,2,1,2399,2,21,0,0,0,0,0,0,6334,1
6006_01,1,0,1171,0,45,1,1017,3863,0,601,3999,6050,0
6006_02,1,1,1171,0,26,0,0,0,0,0,0,7362,1
6007_01,0,1,6512,2,44,0,0,0,174,0,0,4433,1
6008_01,0,0,2543,1,24,0,0,73,617,0,0,6429,1
6010_01,0,1,6523,0,15,0,0,0,0,0,0,6421,1
6011_01,0,0,2545,2,58,0,0,0,0,1989,18,4779,0
6014_01,0,0,1838,2,13,0,28,396,367,0,0,3876,0
6015_01,1,1,356,2,19,0,0,0,0,0,0,7369,1
6015_02,1,0,356,0,25,0,140,4451,0,0,2050,2477,1
6016_01,0,0,1817,2,24,0,718,0,265,302,384,6669,0
6016_02,0,0,6514,2,20,0,3,0,0,806,0,5992,0
6017_01,2,1,2401,2,34,0,0,0,0,0,0,1490,1
6017_02,2,1,2401,2,13,0,0,0,0,0,0,7383,1
6019_01,0,0,2403,2,29,0,0,839,0,36,5,5698,1
6020_01,0,1,6516,0,39,0,0,0,0,0,0,7244,0
6020_02,0,1,6516,2,0,0,0,0,0,0,0,2141,0
6020_03,0,0,6516,2,10,0,0,0,0,0,0,7727,0
6020_04,0,1,6516,2,9,0,0,0,0,0,0,4352,0
6020_05,0,0,2548,0,34,0,0,968,273,311,283,5229,0
6020_06,0,0,6516,2,11,0,0,0,0,0,0,4190,0
6020_07,0,1,6516,2,0,0,0,0,0,0,305,7548,0
6022_01,0,0,2550,2,24,0,0,0,0,14,631,414,0
6024_01,0,1,6518,1,16,0,0,458,0,0,0,1520,1
6025_01,0,0,2553,2,42,0,0,420,0,1,175,4489,0
6026_01,2,0,2555,2,41,0,982,64,380,0,0,7334,1
6027_01,1,0,357,2,36,0,0,1828,9058,1,2,3528,1
6028_01,1,0,84,0,27,0,0,1801,0,304,1393,8157,0
6028_02,1,0,84,2,32,1,0,792,0,1,1335,1709,0
6028_03,1,0,84,0,11,0,0,0,0,0,0,6011,1
6028_04,1,0,6156,2,26,1,0,3638,0,1043,0,4777,1
6028_05,1,0,84,2,28,0,0,6921,0,29,45,7064,1
6029_01,0,0,1840,2,25,0,0,30,20,0,941,3611,0
6030_01,0,0,6527,2,5,0,0,0,0,0,0,740,1
6030_02,0,1,6527,2,29,0,0,0,0,0,0,2386,1
6030_03,0,0,6527,2,13,0,852,147,7,0,1,2898,1
6030_04,0,0,6527,2,30,0,0,0,47,703,4,2978,1
6030_05,0,1,6527,2,15,0,0,0,174,0,0,5672,1
6030_06,0,1,6527,2,0,0,0,0,0,0,0,238,1
6030_07,0,0,6527,2,49,0,0,458,0,0,0,3754,1
6031_01,0,0,2405,2,52,0,0,645,0,0,395,1227,1
6032_01,0,1,6529,2,15,0,0,0,0,0,0,4669,1
6032_02,0,0,1842,2,40,0,521,4,53,70,141,5030,0
6032_03,0,1,6529,0,0,0,0,0,0,0,0,1600,1
6033_01,2,0,1819,2,32,0,158,0,139,752,0,7323,0
6033_02,2,1,2557,0,15,0,0,0,0,0,0,5063,1
6034_01,2,0,1821,1,26,0,2042,0,2387,10,0,1425,1
6034_02,2,1,1821,1,31,0,0,0,0,0,0,6095,0
6034_03,2,0,1821,2,8,0,0,0,0,0,0,1681,1
6035_01,0,0,1823,2,18,0,0,0,0,1,827,2395,1
6035_02,0,0,6520,2,3,0,0,0,0,0,0,3353,0
6036_01,1,0,791,2,44,0,0,1289,1224,514,1674,17,1
6036_02,0,0,791,2,15,0,0,677,0,179,3186,7365,1
6036_03,1,0,791,2,27,0,0,1857,0,778,587,3779,1
6038_01,2,0,2407,2,22,0,2413,0,53,1,0,2377,0
6039_01,0,0,6530,2,2,0,0,0,0,0,0,414,1
6039_02,0,0,2408,2,32,0,3,0,0,0,757,5803,0
6040_01,0,0,6532,2,16,0,805,4,0,0,0,3375,1
6041_01,2,0,2558,2,34,0,419,0,15,0,0,3599,0
6042_01,2,0,2560,2,32,0,1946,0,653,0,0,1563,0
6043_01,0,0,6522,2,28,0,0,292,1039,1,489,7654,0
6045_01,1,0,359,2,27,0,0,21,0,8126,4,1296,0
6047_01,0,0,6534,1,35,0,508,0,0,57,243,6886,1
6048_01,2,1,6156,2,25,0,0,0,0,0,0,5452,0
6049_01,0,0,6535,2,24,0,178,0,235,0,396,414,1
6052_01,0,1,6526,2,61,0,0,0,0,0,0,2987,0
6054_01,2,1,2413,2,28,0,0,0,0,0,0,3154,1
6055_01,1,0,725,1,29,1,3,1849,0,3104,1652,5606,0
6055_02,1,1,725,2,41,0,0,0,0,0,0,30,1
6055_03,1,0,725,2,20,0,1883,0,174,8810,0,7598,0
6058_01,2,0,2564,0,18,0,2904,5,50,0,9,8377,0
6059_01,0,0,6528,2,28,0,8,0,3949,0,9,551,1
6061_01,0,0,2415,2,18,0,33,0,455,167,48,290,1
6062_01,2,0,2566,2,33,0,301,0,501,0,1013,7833,0
6062_02,2,0,1826,2,35,0,0,0,0,0,0,1994,0
6064_01,1,0,726,0,68,0,125,13437,0,22408,17,5358,0
6065_01,0,0,1844,2,19,0,3,785,0,0,0,7050,1
6066_01,1,0,793,2,33,0,0,357,2366,1612,2137,439,0
6066_02,1,0,793,0,55,0,8142,8,0,1481,0,7574,0
6066_03,1,0,793,2,15,0,0,0,0,0,0,199,1
6067_01,0,0,6531,2,23,0,0,0,0,44,1721,2198,0
6068_01,0,0,2417,2,23,0,0,723,1,0,0,5040,1
6069_01,2,0,1161,0,15,0,3811,0,109,236,0,3866,0
6070_01,2,0,1163,2,49,0,2209,42,109,23,0,688,0
6071_01,0,0,6537,2,33,0,41,417,0,42,308,359,1
6073_01,2,1,2420,0,26,0,0,0,0,0,0,1395,1
6075_01,1,1,319,2,26,0,0,0,0,0,0,8149,1
6076_01,0,0,6539,2,18,0,14,2,144,610,0,7675,1
6077_01,0,1,6533,2,17,0,0,458,0,0,0,742,1
6080_01,0,0,6540,2,39,0,657,225,0,311,0,5190,1
6082_01,0,0,6536,2,8,0,0,0,0,0,0,5381,0
6085_01,0,0,2570,2,46,0,0,0,868,0,3,4351,1
6086_01,1,0,108,0,32,0,0,4176,0,183,6,3515,1
6087_01,0,0,2425,2,19,0,605,0,24,1,86,5810,0
6090_01,2,1,2572,2,36,0,0,0,0,0,0,1473,1
6091_01,0,1,6538,2,28,0,0,0,0,0,0,3287,1
6091_02,0,0,2576,2,39,0,0,29,291,13,527,6153,0
6092_01,0,0,2427,2,16,0,0,0,641,33,29,4598,1
6092_02,0,1,6544,1,7,0,0,0,0,0,0,661,1
6092_03,0,0,6544,2,1,0,0,0,0,0,0,1522,1
6094_01,1,1,795,0,30,0,0,0,0,0,0,7584,1
6094_02,1,1,795,0,44,0,0,0,0,0,0,179,1
6094_03,1,1,795,0,28,0,0,0,0,0,0,7529,1
6095_01,2,0,1174,2,29,0,3564,0,802,0,0,2006,0
6096_01,2,0,2428,2,41,0,239,1,1048,0,0,1096,1
6096_02,2,0,2428,2,13,0,1119,11,1326,0,0,5764,1
6096_03,2,0,2428,2,18,0,4397,610,1437,4,0,6178,0
6098_01,0,0,2430,0,27,0,0,0,0,2725,73,2878,0
6099_01,0,1,6546,2,26,0,0,0,0,0,0,2608,1
6101_01,0,0,2578,0,24,0,13,0,2,673,3,5718,0
6102_01,0,0,2432,1,26,0,104,0,0,280,216,4330,0
6103_01,0,1,6542,1,27,0,0,0,0,0,0,2137,1
6105_01,1,0,1847,2,58,0,0,1012,0,1120,20,3229,0
6106_01,1,1,797,0,54,0,0,0,0,0,0,5395,1
